date,time,geography,service,user
2023-06-28,598,Bergen,meldinger,Nils
2023-06-28,78,Kristiansand,profil,Kari
2023-06-29,168,Trondheim,profil,Ola
2023-06-29,31,Trondheim,meldinger,Per
2023-06-29,616,Kristiansand,profil,Ola
2023-06-29,1203,Bergen,profil,Per
2023-06-29,669,Kristiansand,profil,Anne
2023-06-30,1120,Trondheim,meldinger,Per
2023-06-30,55,Trondheim,innstillinger,Ola
2023-06-30,186,Bergen,profil,Per
2023-06-30,638,Bergen,meldinger,Anne
2023-06-30,12,Stavanger,profil,Ola
2023-07-01,992,Bergen,brukeranmeldelser,Kari
2023-07-01,100,Kristiansand,profil,Kari
2023-07-01,40,Oslo,brukeranmeldelser,Nils
2023-07-01,727,Oslo,profil,Nils
2023-07-01,1375,Stavanger,profil,Ola
2023-07-01,983,Stavanger,brukeranmeldelser,Ola
2023-07-01,1296,Bergen,innstillinger,Nils
2023-07-01,1117,Trondheim,brukeranmeldelser,Per
2023-07-01,660,Kristiansand,innstillinger,Per
2023-07-01,585,Oslo,profil,Nils
2023-07-01,495,Kristiansand,brukeranmeldelser,Anne
2023-07-01,1105,Oslo,profil,Ola
2023-07-01,156,Bergen,meldinger,Anne
2023-07-01,1427,Stavanger,brukeranmeldelser,Kari
2023-07-02,246,Bergen,innstillinger,Kari
2023-07-02,537,Bergen,profil,Ola
2023-07-02,91,Bergen,innstillinger,Ola
2023-07-02,1154,Oslo,profil,Per
2023-07-02,786,Stavanger,brukeranmeldelser,Ola
2023-07-02,587,Trondheim,meldinger,Ola
2023-07-02,1072,Trondheim,innstillinger,Per
2023-07-02,1331,Kristiansand,profil,Anne
2023-07-02,1069,Kristiansand,profil,Anne
2023-07-03,560,Bergen,profil,Ola
2023-07-03,463,Kristiansand,meldinger,Per
2023-07-03,859,Oslo,profil,Anne
2023-07-03,810,Bergen,profil,Per
2023-07-03,198,Bergen,brukeranmeldelser,Ola
2023-07-04,962,Stavanger,brukeranmeldelser,Anne
2023-07-04,458,Stavanger,profil,Per
2023-07-04,1163,Stavanger,brukeranmeldelser,Per
2023-07-04,780,Stavanger,profil,Per
2023-07-04,660,Stavanger,innstillinger,Anne
2023-07-04,745,Kristiansand,meldinger,Ola
2023-07-04,1360,Bergen,innstillinger,Anne
2023-07-04,1299,Trondheim,meldinger,Kari
2023-07-05,1345,Trondheim,profil,Anne
2023-07-05,237,Stavanger,profil,Nils
2023-07-05,1041,Stavanger,meldinger,Anne
2023-07-05,1269,Trondheim,innstillinger,Nils
2023-07-05,1094,Stavanger,meldinger,Kari
2023-07-05,564,Kristiansand,innstillinger,Kari
2023-07-05,646,Kristiansand,meldinger,Kari
2023-07-05,142,Bergen,brukeranmeldelser,Kari
2023-07-05,534,Kristiansand,brukeranmeldelser,Nils
2023-07-05,1294,Kristiansand,profil,Kari
2023-07-05,528,Kristiansand,innstillinger,Per
2023-07-05,1172,Trondheim,profil,Ola
2023-07-06,471,Trondheim,meldinger,Nils
2023-07-06,1037,Stavanger,profil,Per
2023-07-06,363,Oslo,profil,Per
2023-07-06,633,Oslo,meldinger,Ola
2023-07-06,957,Oslo,innstillinger,Kari
2023-07-06,870,Bergen,brukeranmeldelser,Anne
2023-07-06,865,Kristiansand,profil,Per
2023-07-06,1144,Bergen,brukeranmeldelser,Anne
2023-07-06,18,Stavanger,brukeranmeldelser,Per
2023-07-06,329,Kristiansand,meldinger,Per
2023-07-06,1290,Stavanger,brukeranmeldelser,Ola
2023-07-06,1025,Trondheim,innstillinger,Per
2023-07-07,739,Kristiansand,innstillinger,Per
2023-07-07,1135,Kristiansand,profil,Anne
2023-07-07,459,Bergen,brukeranmeldelser,Nils
2023-07-07,853,Stavanger,profil,Nils
2023-07-07,477,Oslo,brukeranmeldelser,Anne
2023-07-07,409,Stavanger,profil,Nils
2023-07-07,555,Bergen,profil,Per
2023-07-07,1074,Trondheim,profil,Per
2023-07-07,1143,Kristiansand,brukeranmeldelser,Nils
2023-07-08,800,Bergen,innstillinger,Kari
2023-07-08,731,Stavanger,innstillinger,Ola
2023-07-08,1321,Bergen,profil,Kari
2023-07-08,1016,Bergen,innstillinger,Anne
2023-07-08,24,Bergen,brukeranmeldelser,Kari
2023-07-08,179,Oslo,brukeranmeldelser,Nils
2023-07-08,257,Oslo,brukeranmeldelser,Per
2023-07-08,1249,Trondheim,meldinger,Anne
2023-07-08,881,Bergen,profil,Nils
2023-07-08,87,Stavanger,brukeranmeldelser,Nils
2023-07-08,905,Oslo,meldinger,Anne
2023-07-09,1209,Stavanger,brukeranmeldelser,Per
2023-07-09,942,Oslo,innstillinger,Nils
2023-07-09,1065,Bergen,brukeranmeldelser,Kari
2023-07-09,861,Bergen,meldinger,Kari
2023-07-09,1274,Stavanger,innstillinger,Ola
2023-07-09,545,Oslo,innstillinger,Nils
2023-07-10,56,Bergen,profil,Nils
2023-07-10,1205,Trondheim,brukeranmeldelser,Nils
2023-07-10,1282,Trondheim,profil,Per
2023-07-10,1273,Bergen,meldinger,Anne
2023-07-10,1131,Bergen,brukeranmeldelser,Anne
2023-07-10,484,Bergen,meldinger,Anne
2023-07-11,281,Stavanger,innstillinger,Per
2023-07-11,1174,Oslo,innstillinger,Anne
2023-07-11,782,Kristiansand,brukeranmeldelser,Nils
2023-07-11,1353,Kristiansand,brukeranmeldelser,Anne
2023-07-11,365,Bergen,innstillinger,Per
2023-07-11,638,Trondheim,meldinger,Anne
2023-07-11,1166,Kristiansand,profil,Anne
2023-07-11,576,Trondheim,innstillinger,Anne
2023-07-11,25,Kristiansand,meldinger,Nils
2023-07-12,495,Kristiansand,brukeranmeldelser,Nils
2023-07-12,218,Trondheim,innstillinger,Nils
2023-07-12,989,Stavanger,innstillinger,Nils
2023-07-12,335,Bergen,brukeranmeldelser,Nils
2023-07-12,299,Bergen,brukeranmeldelser,Anne
2023-07-12,255,Stavanger,brukeranmeldelser,Ola
2023-07-12,523,Stavanger,profil,Nils
2023-07-12,283,Kristiansand,profil,Kari
2023-07-12,877,Kristiansand,meldinger,Per
2023-07-13,1388,Trondheim,profil,Per
2023-07-13,421,Kristiansand,brukeranmeldelser,Anne
2023-07-13,70,Kristiansand,innstillinger,Ola
2023-07-13,306,Trondheim,brukeranmeldelser,Per
2023-07-13,654,Kristiansand,meldinger,Nils
2023-07-13,181,Bergen,innstillinger,Kari
2023-07-13,1013,Bergen,innstillinger,Anne
2023-07-13,803,Stavanger,profil,Ola
2023-07-13,100,Oslo,brukeranmeldelser,Kari
2023-07-13,1332,Trondheim,meldinger,Per
2023-07-13,1086,Bergen,brukeranmeldelser,Ola
2023-07-13,771,Oslo,meldinger,Nils
2023-07-13,428,Stavanger,profil,Per
2023-07-13,1359,Stavanger,brukeranmeldelser,Anne
2023-07-14,745,Bergen,brukeranmeldelser,Ola
2023-07-14,367,Trondheim,innstillinger,Kari
2023-07-14,1193,Oslo,profil,Per
2023-07-14,293,Oslo,meldinger,Anne
2023-07-14,968,Bergen,brukeranmeldelser,Anne
2023-07-14,471,Trondheim,profil,Kari
2023-07-15,688,Bergen,innstillinger,Anne
2023-07-15,696,Trondheim,innstillinger,Nils
2023-07-15,959,Stavanger,meldinger,Anne
2023-07-15,1237,Bergen,brukeranmeldelser,Ola
2023-07-15,753,Oslo,innstillinger,Anne
2023-07-15,1334,Stavanger,meldinger,Nils
2023-07-15,1067,Kristiansand,innstillinger,Per
2023-07-15,206,Kristiansand,brukeranmeldelser,Anne
2023-07-15,1168,Kristiansand,brukeranmeldelser,Per
2023-07-15,402,Bergen,profil,Nils
2023-07-15,61,Stavanger,innstillinger,Anne
2023-07-16,18,Stavanger,meldinger,Nils
2023-07-16,427,Stavanger,meldinger,Nils
2023-07-16,545,Kristiansand,meldinger,Per
2023-07-16,777,Oslo,brukeranmeldelser,Per
2023-07-16,230,Bergen,profil,Nils
2023-07-16,1381,Stavanger,innstillinger,Kari
2023-07-16,690,Oslo,innstillinger,Nils
2023-07-16,880,Kristiansand,brukeranmeldelser,Nils
2023-07-17,1168,Bergen,brukeranmeldelser,Nils
2023-07-17,478,Kristiansand,innstillinger,Anne
2023-07-17,1194,Stavanger,profil,Kari
2023-07-17,1015,Kristiansand,meldinger,Ola
2023-07-17,1401,Bergen,meldinger,Anne
2023-07-17,261,Oslo,meldinger,Ola
2023-07-17,218,Stavanger,meldinger,Nils
2023-07-17,79,Stavanger,profil,Anne
2023-07-17,693,Stavanger,brukeranmeldelser,Ola
2023-07-17,631,Bergen,meldinger,Nils
2023-07-17,1080,Trondheim,innstillinger,Nils
2023-07-17,1216,Trondheim,profil,Nils
2023-07-17,276,Oslo,innstillinger,Kari
2023-07-18,1176,Kristiansand,meldinger,Nils
2023-07-18,683,Bergen,brukeranmeldelser,Nils
2023-07-18,1207,Kristiansand,brukeranmeldelser,Kari
2023-07-18,200,Kristiansand,profil,Ola
2023-07-18,274,Bergen,profil,Kari
2023-07-18,314,Oslo,brukeranmeldelser,Anne
2023-07-18,282,Stavanger,meldinger,Per
2023-07-19,836,Kristiansand,profil,Per
2023-07-19,762,Stavanger,innstillinger,Ola
2023-07-19,428,Oslo,brukeranmeldelser,Anne
2023-07-19,203,Kristiansand,brukeranmeldelser,Anne
2023-07-19,195,Kristiansand,profil,Kari
2023-07-20,1080,Stavanger,profil,Kari
2023-07-20,528,Trondheim,meldinger,Kari
2023-07-20,208,Stavanger,brukeranmeldelser,Ola
2023-07-20,270,Stavanger,brukeranmeldelser,Anne
2023-07-20,418,Trondheim,brukeranmeldelser,Kari
2023-07-20,1099,Oslo,brukeranmeldelser,Anne
2023-07-20,432,Oslo,profil,Nils
2023-07-20,1070,Trondheim,innstillinger,Kari
2023-07-20,957,Bergen,innstillinger,Anne
2023-07-20,1050,Bergen,meldinger,Anne
2023-07-20,678,Kristiansand,profil,Ola
2023-07-20,427,Stavanger,profil,Per
2023-07-20,1061,Oslo,meldinger,Kari
2023-07-20,712,Trondheim,profil,Kari
2023-07-21,1421,Stavanger,meldinger,Anne
2023-07-21,959,Stavanger,innstillinger,Ola
2023-07-21,193,Stavanger,brukeranmeldelser,Kari
2023-07-21,677,Oslo,brukeranmeldelser,Anne
2023-07-21,1158,Stavanger,profil,Ola
2023-07-21,132,Bergen,profil,Anne
2023-07-21,1381,Stavanger,meldinger,Anne
2023-07-21,657,Bergen,meldinger,Per
2023-07-21,989,Bergen,brukeranmeldelser,Anne
2023-07-22,326,Trondheim,innstillinger,Ola
2023-07-22,502,Bergen,profil,Per
2023-07-22,44,Trondheim,profil,Per
2023-07-22,417,Bergen,brukeranmeldelser,Anne
2023-07-22,1439,Trondheim,profil,Kari
2023-07-22,73,Trondheim,brukeranmeldelser,Kari
2023-07-22,331,Oslo,meldinger,Nils
2023-07-22,1292,Stavanger,profil,Per
2023-07-23,599,Stavanger,profil,Ola
2023-07-23,324,Oslo,meldinger,Per
2023-07-23,716,Kristiansand,innstillinger,Kari
2023-07-23,151,Trondheim,meldinger,Kari
2023-07-23,323,Kristiansand,innstillinger,Ola
2023-07-23,687,Stavanger,brukeranmeldelser,Kari
2023-07-23,1319,Stavanger,profil,Nils
2023-07-23,845,Trondheim,profil,Nils
2023-07-23,1264,Oslo,brukeranmeldelser,Kari
2023-07-23,769,Kristiansand,innstillinger,Ola
2023-07-23,65,Stavanger,meldinger,Anne
2023-07-24,533,Trondheim,meldinger,Kari
2023-07-24,441,Kristiansand,innstillinger,Anne
2023-07-24,1036,Oslo,brukeranmeldelser,Ola
2023-07-24,492,Kristiansand,innstillinger,Anne
2023-07-24,969,Oslo,innstillinger,Ola
2023-07-24,1359,Trondheim,meldinger,Nils
2023-07-24,516,Trondheim,profil,Per
2023-07-24,838,Bergen,profil,Nils
2023-07-24,1139,Trondheim,innstillinger,Per
2023-07-24,542,Kristiansand,meldinger,Kari
2023-07-24,1089,Stavanger,brukeranmeldelser,Ola
2023-07-24,737,Oslo,innstillinger,Per
2023-07-24,710,Kristiansand,meldinger,Ola
2023-07-24,325,Trondheim,profil,Nils
2023-07-25,1189,Stavanger,brukeranmeldelser,Per
2023-07-25,1358,Oslo,brukeranmeldelser,Anne
2023-07-25,48,Oslo,profil,Anne
2023-07-25,1262,Bergen,profil,Nils
2023-07-25,1397,Kristiansand,profil,Nils
2023-07-25,478,Bergen,meldinger,Per
2023-07-25,687,Bergen,meldinger,Anne
2023-07-25,224,Bergen,innstillinger,Kari
2023-07-25,513,Oslo,innstillinger,Nils
2023-07-25,1398,Kristiansand,meldinger,Anne
2023-07-26,1212,Bergen,brukeranmeldelser,Kari
2023-07-26,922,Bergen,meldinger,Per
2023-07-26,564,Kristiansand,meldinger,Kari
2023-07-26,987,Kristiansand,meldinger,Per
2023-07-26,223,Trondheim,brukeranmeldelser,Per
2023-07-26,348,Bergen,meldinger,Nils
2023-07-26,1062,Trondheim,innstillinger,Anne
2023-07-26,63,Stavanger,meldinger,Nils
2023-07-27,1226,Oslo,brukeranmeldelser,Kari
2023-07-27,734,Trondheim,innstillinger,Per
2023-07-27,1134,Trondheim,brukeranmeldelser,Per
2023-07-27,446,Trondheim,meldinger,Kari
2023-07-27,1435,Oslo,meldinger,Ola
2023-07-28,595,Trondheim,profil,Kari
2023-07-28,209,Kristiansand,innstillinger,Anne
2023-07-28,969,Oslo,profil,Nils
2023-07-28,1211,Bergen,profil,Nils
2023-07-28,1099,Kristiansand,brukeranmeldelser,Anne
2023-07-28,837,Trondheim,profil,Ola
2023-07-28,1412,Kristiansand,brukeranmeldelser,Per
2023-07-28,1004,Stavanger,profil,Per
2023-07-28,1284,Oslo,innstillinger,Kari
2023-07-28,258,Kristiansand,innstillinger,Anne
2023-07-29,746,Bergen,profil,Nils
2023-07-29,154,Bergen,profil,Per
2023-07-29,357,Trondheim,innstillinger,Ola
2023-07-29,775,Kristiansand,meldinger,Ola
2023-07-29,831,Trondheim,profil,Nils
2023-07-29,852,Bergen,profil,Anne
2023-07-29,30,Oslo,brukeranmeldelser,Per
2023-07-29,1294,Bergen,brukeranmeldelser,Per
2023-07-29,501,Stavanger,brukeranmeldelser,Anne
2023-07-29,885,Oslo,innstillinger,Nils
2023-07-29,1116,Kristiansand,brukeranmeldelser,Anne
2023-07-30,1096,Trondheim,innstillinger,Ola
2023-07-30,987,Kristiansand,brukeranmeldelser,Anne
2023-07-30,553,Stavanger,brukeranmeldelser,Per
2023-07-30,282,Bergen,brukeranmeldelser,Per
2023-07-30,1096,Trondheim,brukeranmeldelser,Nils
2023-07-30,841,Stavanger,brukeranmeldelser,Per
2023-07-30,1148,Kristiansand,profil,Kari
2023-07-30,1349,Bergen,profil,Nils
2023-07-30,505,Bergen,innstillinger,Per
2023-07-30,661,Stavanger,meldinger,Nils
2023-07-30,535,Oslo,brukeranmeldelser,Anne
2023-07-30,1232,Oslo,brukeranmeldelser,Kari
2023-07-30,627,Oslo,meldinger,Nils
2023-07-31,45,Stavanger,brukeranmeldelser,Kari
2023-07-31,844,Bergen,meldinger,Ola
2023-07-31,539,Trondheim,brukeranmeldelser,Anne
2023-07-31,242,Bergen,meldinger,Ola
2023-07-31,704,Trondheim,innstillinger,Per
2023-07-31,1322,Trondheim,brukeranmeldelser,Nils
2023-07-31,393,Bergen,profil,Kari
2023-08-01,296,Bergen,meldinger,Per
2023-08-01,966,Trondheim,innstillinger,Kari
2023-08-01,6,Bergen,brukeranmeldelser,Ola
2023-08-01,175,Oslo,meldinger,Per
2023-08-01,454,Stavanger,profil,Anne
2023-08-01,675,Kristiansand,brukeranmeldelser,Anne
2023-08-01,1211,Stavanger,brukeranmeldelser,Kari
2023-08-01,438,Bergen,meldinger,Ola
2023-08-01,1348,Trondheim,brukeranmeldelser,Kari
2023-08-01,1395,Kristiansand,innstillinger,Nils
2023-08-01,67,Stavanger,brukeranmeldelser,Anne
2023-08-02,433,Bergen,profil,Ola
2023-08-02,65,Stavanger,innstillinger,Nils
2023-08-02,38,Bergen,brukeranmeldelser,Nils
2023-08-02,784,Trondheim,brukeranmeldelser,Anne
2023-08-02,478,Kristiansand,profil,Ola
2023-08-02,175,Oslo,meldinger,Kari
2023-08-03,870,Trondheim,innstillinger,Per
2023-08-03,754,Trondheim,meldinger,Ola
2023-08-03,1252,Stavanger,innstillinger,Per
2023-08-03,540,Trondheim,brukeranmeldelser,Anne
2023-08-03,1360,Bergen,innstillinger,Per
2023-08-03,1097,Oslo,brukeranmeldelser,Kari
2023-08-03,812,Oslo,brukeranmeldelser,Per
2023-08-03,928,Stavanger,profil,Anne
2023-08-03,8,Kristiansand,brukeranmeldelser,Ola
2023-08-03,1137,Bergen,brukeranmeldelser,Ola
2023-08-03,334,Stavanger,profil,Nils
2023-08-03,753,Oslo,innstillinger,Ola
2023-08-03,1254,Trondheim,meldinger,Kari
2023-08-03,625,Kristiansand,profil,Per
2023-08-04,953,Bergen,innstillinger,Anne
2023-08-04,984,Kristiansand,innstillinger,Ola
2023-08-04,886,Stavanger,innstillinger,Ola
2023-08-04,519,Bergen,innstillinger,Anne
2023-08-04,1397,Kristiansand,brukeranmeldelser,Nils
2023-08-04,233,Trondheim,profil,Ola
2023-08-05,203,Trondheim,profil,Nils
2023-08-05,696,Oslo,profil,Nils
2023-08-05,385,Stavanger,brukeranmeldelser,Kari
2023-08-05,1164,Trondheim,meldinger,Anne
2023-08-05,470,Bergen,brukeranmeldelser,Ola
2023-08-05,808,Stavanger,meldinger,Anne
2023-08-06,351,Kristiansand,profil,Per
2023-08-06,57,Stavanger,profil,Per
2023-08-06,767,Oslo,profil,Kari
2023-08-06,996,Kristiansand,meldinger,Kari
2023-08-06,25,Kristiansand,profil,Ola
2023-08-06,810,Bergen,brukeranmeldelser,Anne
2023-08-07,715,Stavanger,profil,Ola
2023-08-07,522,Bergen,profil,Per
2023-08-07,596,Stavanger,profil,Anne
2023-08-07,555,Trondheim,profil,Nils
2023-08-07,490,Stavanger,profil,Nils
2023-08-07,1287,Oslo,meldinger,Per
2023-08-07,1352,Stavanger,innstillinger,Kari
2023-08-07,280,Kristiansand,meldinger,Kari
2023-08-07,718,Trondheim,innstillinger,Kari
2023-08-07,25,Trondheim,innstillinger,Kari
2023-08-07,681,Stavanger,brukeranmeldelser,Nils
2023-08-07,228,Oslo,meldinger,Kari
2023-08-07,527,Stavanger,innstillinger,Per
2023-08-07,105,Kristiansand,brukeranmeldelser,Anne
2023-08-08,1305,Kristiansand,innstillinger,Nils
2023-08-08,672,Oslo,meldinger,Kari
2023-08-08,17,Kristiansand,profil,Per
2023-08-08,1167,Oslo,profil,Nils
2023-08-08,752,Oslo,profil,Per
2023-08-09,677,Bergen,meldinger,Per
2023-08-09,1095,Bergen,brukeranmeldelser,Anne
2023-08-09,445,Bergen,profil,Nils
2023-08-09,149,Stavanger,meldinger,Per
2023-08-09,1301,Bergen,brukeranmeldelser,Kari
2023-08-09,652,Oslo,profil,Nils
2023-08-10,250,Stavanger,profil,Ola
2023-08-10,920,Bergen,meldinger,Nils
2023-08-10,1209,Trondheim,profil,Per
2023-08-10,130,Trondheim,profil,Per
2023-08-10,758,Trondheim,meldinger,Ola
2023-08-10,1233,Stavanger,innstillinger,Ola
2023-08-10,132,Trondheim,brukeranmeldelser,Kari
2023-08-10,605,Kristiansand,brukeranmeldelser,Anne
2023-08-10,1114,Kristiansand,profil,Anne
2023-08-11,1153,Kristiansand,innstillinger,Nils
2023-08-11,943,Stavanger,meldinger,Kari
2023-08-11,1197,Trondheim,innstillinger,Nils
2023-08-11,1013,Bergen,brukeranmeldelser,Anne
2023-08-11,298,Oslo,innstillinger,Per
2023-08-11,63,Bergen,innstillinger,Kari
2023-08-11,1238,Trondheim,innstillinger,Per
2023-08-11,1218,Oslo,innstillinger,Per
2023-08-11,832,Trondheim,profil,Nils
2023-08-11,857,Oslo,profil,Per
2023-08-11,1172,Oslo,brukeranmeldelser,Ola
2023-08-11,282,Trondheim,profil,Per
2023-08-11,1014,Stavanger,innstillinger,Anne
2023-08-12,638,Bergen,innstillinger,Kari
2023-08-12,898,Stavanger,profil,Anne
2023-08-12,1271,Oslo,brukeranmeldelser,Nils
2023-08-12,266,Trondheim,meldinger,Nils
2023-08-12,1008,Oslo,meldinger,Per
2023-08-13,114,Stavanger,meldinger,Anne
2023-08-13,1366,Bergen,innstillinger,Ola
2023-08-13,616,Trondheim,profil,Kari
2023-08-13,870,Kristiansand,profil,Nils
2023-08-13,1412,Kristiansand,brukeranmeldelser,Anne
2023-08-13,860,Kristiansand,profil,Anne
2023-08-13,659,Oslo,profil,Per
2023-08-13,927,Oslo,brukeranmeldelser,Per
2023-08-13,1346,Oslo,meldinger,Ola
2023-08-14,12,Stavanger,innstillinger,Kari
2023-08-14,920,Trondheim,meldinger,Ola
2023-08-14,331,Bergen,profil,Nils
2023-08-14,1228,Trondheim,innstillinger,Ola
2023-08-14,820,Kristiansand,innstillinger,Anne
2023-08-14,1127,Bergen,innstillinger,Ola
2023-08-14,507,Stavanger,innstillinger,Per
2023-08-14,716,Bergen,meldinger,Nils
2023-08-14,941,Oslo,innstillinger,Anne
2023-08-15,470,Kristiansand,innstillinger,Per
2023-08-15,506,Stavanger,brukeranmeldelser,Per
2023-08-15,830,Oslo,profil,Nils
2023-08-15,1303,Oslo,profil,Per
2023-08-15,515,Kristiansand,innstillinger,Per
2023-08-15,1334,Bergen,profil,Kari
2023-08-16,756,Oslo,brukeranmeldelser,Ola
2023-08-16,400,Trondheim,brukeranmeldelser,Ola
2023-08-16,185,Stavanger,profil,Nils
2023-08-16,1382,Bergen,meldinger,Nils
2023-08-16,445,Bergen,brukeranmeldelser,Ola
2023-08-16,928,Oslo,meldinger,Nils
2023-08-16,730,Kristiansand,profil,Kari
2023-08-16,595,Stavanger,profil,Ola
2023-08-16,1225,Trondheim,meldinger,Nils
2023-08-16,1423,Kristiansand,brukeranmeldelser,Per
2023-08-16,221,Trondheim,profil,Ola
2023-08-17,523,Oslo,brukeranmeldelser,Kari
2023-08-17,227,Oslo,profil,Ola
2023-08-17,1306,Oslo,profil,Anne
2023-08-17,436,Trondheim,innstillinger,Nils
2023-08-17,102,Oslo,brukeranmeldelser,Ola
2023-08-17,1221,Bergen,meldinger,Nils
2023-08-17,462,Bergen,brukeranmeldelser,Nils
2023-08-17,505,Trondheim,meldinger,Per
2023-08-17,617,Stavanger,innstillinger,Ola
2023-08-17,495,Trondheim,brukeranmeldelser,Nils
2023-08-17,1210,Bergen,profil,Anne
2023-08-17,1060,Oslo,innstillinger,Per
2023-08-18,319,Bergen,profil,Anne
2023-08-18,925,Stavanger,meldinger,Nils
2023-08-18,1258,Oslo,innstillinger,Kari
2023-08-18,998,Trondheim,innstillinger,Anne
2023-08-18,414,Kristiansand,brukeranmeldelser,Kari
2023-08-18,462,Bergen,meldinger,Nils
2023-08-18,1387,Stavanger,meldinger,Per
2023-08-19,387,Trondheim,profil,Per
2023-08-19,882,Stavanger,innstillinger,Kari
2023-08-19,122,Trondheim,brukeranmeldelser,Nils
2023-08-19,1297,Bergen,meldinger,Per
2023-08-19,904,Trondheim,meldinger,Kari
2023-08-19,875,Trondheim,brukeranmeldelser,Anne
2023-08-19,934,Trondheim,meldinger,Anne
2023-08-19,20,Trondheim,meldinger,Per
2023-08-20,559,Stavanger,innstillinger,Nils
2023-08-20,817,Kristiansand,innstillinger,Nils
2023-08-20,845,Oslo,meldinger,Ola
2023-08-20,100,Bergen,profil,Nils
2023-08-20,967,Oslo,innstillinger,Kari
2023-08-20,848,Bergen,profil,Kari
2023-08-20,213,Stavanger,innstillinger,Kari
2023-08-21,769,Oslo,innstillinger,Nils
2023-08-21,646,Stavanger,profil,Anne
2023-08-21,976,Trondheim,profil,Kari
2023-08-21,855,Bergen,innstillinger,Nils
2023-08-21,1070,Oslo,profil,Kari
2023-08-21,555,Oslo,meldinger,Anne
2023-08-22,379,Bergen,meldinger,Nils
2023-08-22,745,Stavanger,brukeranmeldelser,Kari
2023-08-22,1065,Trondheim,profil,Anne
2023-08-22,1229,Stavanger,innstillinger,Per
2023-08-22,617,Kristiansand,innstillinger,Nils
2023-08-22,99,Oslo,brukeranmeldelser,Nils
2023-08-22,1377,Oslo,brukeranmeldelser,Per
2023-08-22,737,Stavanger,meldinger,Anne
2023-08-22,52,Stavanger,profil,Per
2023-08-22,1387,Stavanger,brukeranmeldelser,Ola
2023-08-22,834,Bergen,profil,Anne
2023-08-22,1263,Trondheim,innstillinger,Anne
2023-08-23,774,Bergen,profil,Nils
2023-08-23,402,Oslo,innstillinger,Per
2023-08-23,1138,Oslo,innstillinger,Per
2023-08-23,172,Oslo,innstillinger,Per
2023-08-23,792,Trondheim,innstillinger,Kari
2023-08-23,1097,Trondheim,meldinger,Anne
2023-08-23,283,Trondheim,meldinger,Nils
2023-08-24,751,Trondheim,profil,Per
2023-08-24,1045,Kristiansand,brukeranmeldelser,Kari
2023-08-24,769,Trondheim,meldinger,Anne
2023-08-24,1244,Bergen,brukeranmeldelser,Kari
2023-08-24,1390,Kristiansand,brukeranmeldelser,Per
2023-08-25,737,Kristiansand,profil,Anne
2023-08-25,443,Stavanger,meldinger,Ola
2023-08-25,1127,Trondheim,innstillinger,Nils
2023-08-25,154,Trondheim,innstillinger,Ola
2023-08-25,288,Oslo,profil,Nils
2023-08-25,775,Bergen,profil,Ola
2023-08-25,136,Bergen,meldinger,Kari
2023-08-25,436,Bergen,brukeranmeldelser,Anne
2023-08-25,1346,Bergen,profil,Anne
2023-08-25,1301,Trondheim,meldinger,Kari
2023-08-25,560,Trondheim,innstillinger,Nils
2023-08-25,1102,Oslo,brukeranmeldelser,Anne
2023-08-25,307,Oslo,brukeranmeldelser,Nils
2023-08-25,443,Kristiansand,brukeranmeldelser,Ola
2023-08-26,852,Bergen,profil,Nils
2023-08-26,114,Kristiansand,brukeranmeldelser,Ola
2023-08-26,1299,Bergen,brukeranmeldelser,Ola
2023-08-26,368,Trondheim,meldinger,Ola
2023-08-26,1035,Oslo,brukeranmeldelser,Per
2023-08-26,176,Trondheim,profil,Ola
2023-08-26,629,Kristiansand,profil,Anne
2023-08-26,998,Stavanger,brukeranmeldelser,Ola
2023-08-26,797,Trondheim,brukeranmeldelser,Anne
2023-08-27,1438,Stavanger,innstillinger,Kari
2023-08-27,1103,Trondheim,innstillinger,Nils
2023-08-27,1116,Stavanger,meldinger,Kari
2023-08-27,639,Bergen,profil,Kari
2023-08-27,239,Oslo,brukeranmeldelser,Per
2023-08-27,353,Kristiansand,meldinger,Nils
2023-08-27,1398,Oslo,innstillinger,Anne
2023-08-27,656,Kristiansand,meldinger,Per
2023-08-28,283,Trondheim,meldinger,Anne
2023-08-28,222,Stavanger,profil,Ola
2023-08-28,1163,Oslo,meldinger,Nils
2023-08-28,1293,Oslo,brukeranmeldelser,Kari
2023-08-28,1014,Kristiansand,meldinger,Nils
2023-08-28,239,Trondheim,profil,Per
2023-08-29,667,Oslo,meldinger,Kari
2023-08-29,98,Kristiansand,meldinger,Kari
2023-08-29,1142,Oslo,innstillinger,Per
2023-08-29,602,Oslo,profil,Ola
2023-08-29,1227,Stavanger,profil,Kari
2023-08-29,1404,Trondheim,profil,Ola
2023-08-29,1137,Oslo,innstillinger,Anne
2023-08-29,375,Kristiansand,brukeranmeldelser,Nils
2023-08-29,611,Stavanger,innstillinger,Per
2023-08-30,912,Bergen,innstillinger,Ola
2023-08-30,395,Bergen,meldinger,Ola
2023-08-30,223,Stavanger,meldinger,Per
2023-08-30,115,Bergen,profil,Kari
2023-08-30,181,Kristiansand,profil,Ola
2023-08-30,1415,Bergen,innstillinger,Ola
2023-08-30,1109,Bergen,innstillinger,Kari
2023-08-30,843,Stavanger,profil,Nils
2023-08-30,132,Bergen,meldinger,Ola
2023-08-30,220,Stavanger,meldinger,Kari
2023-08-30,1357,Bergen,profil,Nils
